,status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5477,614855718638584_722081231249365,10,0,0,10,0,0,0,0,0
5478,614855718638584_722061057918049,108,168,43,69,38,0,0,1,0
5479,614855718638584_722024957921659,122,307,70,93,24,0,3,1,1
5480,614855718638584_721383857985769,33,1,0,32,1,0,0,0,0
5481,614855718638584_721304197993735,228,1030,192,149,62,0,6,10,1
5482,614855718638584_721068458017309,152,358,121,94,54,2,2,0,0
5483,614855718638584_720371988086956,170,793,194,120,43,2,5,0,0
5484,614855718638584_720133128110842,165,1630,169,119,42,0,3,1,0
5485,614855718638584_720054651452023,552,0,3,551,1,0,0,0,0
5486,614855718638584_719409324849889,180,994,224,112,60,1,6,1,0
5487,614855718638584_719192834871538,172,9,2,169,1,2,0,0,0
5488,614855718638584_719141494876672,227,473,154,148,74,2,2,0,1
5489,614855718638584_719078418216313,9,0,0,9,0,0,0,0,0
5490,614855718638584_719001288224026,110,328,126,78,29,0,2,0,1
5491,614855718638584_718511034939718,27,0,0,27,0,0,0,0,0
5492,614855718638584_718459364944885,477,3,0,475,2,0,0,0,0
5493,614855718638584_718379821619506,213,1688,265,123,86,1,3,0,0
5494,614855718638584_718193288304826,7,0,0,7,0,0,0,0,0
5495,614855718638584_718139181643570,250,1,0,248,1,0,1,0,0
5496,614855718638584_718130734977748,175,1196,230,126,49,0,0,0,0
5497,614855718638584_717993308324824,129,215,145,97,30,0,1,0,1
5498,614855718638584_717393331718155,202,1311,175,126,70,2,3,0,1
5499,614855718638584_717132238410931,205,476,149,128,75,1,1,0,0
5500,614855718638584_717002211757267,136,270,114,80,49,3,3,1,0
5501,614855718638584_716436295147192,37,0,4,37,0,0,0,0,0
5502,614855718638584_716426425148179,164,1819,163,95,61,1,6,0,1
5503,614855718638584_716183655172456,173,1214,244,106,64,1,2,0,0
5504,614855718638584_716026975188124,177,706,186,98,77,0,2,0,0
5505,614855718638584_716007138523441,47,7,17,45,2,0,0,0,0
5506,614855718638584_715427938581361,242,744,193,154,85,0,3,0,0
5507,614855718638584_715235385267283,27,1,0,27,0,0,0,0,0
5508,614855718638584_715162145274607,225,559,166,125,98,0,1,0,1
5509,614855718638584_714362448687910,22,0,1,22,0,0,0,0,0
5510,614855718638584_714295928694562,8,0,0,8,0,0,0,0,0
5511,614855718638584_714291028695052,238,815,165,136,96,2,3,1,0
5512,614855718638584_713599265430895,235,1278,212,171,60,2,1,0,1
5513,614855718638584_713451405445681,25,0,1,25,0,0,0,0,0
5514,614855718638584_713434572114031,29,4,0,29,0,0,0,0,0
5515,614855718638584_713414022116086,17,0,0,17,0,0,0,0,0
5516,614855718638584_713374002120088,46,0,0,45,1,0,0,0,0
5517,614855718638584_713372988786856,362,745,199,190,168,3,1,0,0
5518,614855718638584_713283305462491,209,0,1,203,3,3,0,0,0
5519,614855718638584_712708478853307,23,1,0,23,0,0,0,0,0
5520,614855718638584_712658652191623,290,915,240,166,119,2,2,1,0
5521,614855718638584_712438685546953,41,0,1,40,1,0,0,0,0
5522,614855718638584_712420808882074,267,1221,259,176,90,0,1,0,0
5523,614855718638584_712359482221540,11,0,0,11,0,0,0,0,0
5524,614855718638584_711769015613920,143,0,1,143,0,0,0,0,0
5525,614855718638584_711704852287003,225,1085,204,140,82,0,1,2,0
5526,614855718638584_711520938972061,13,0,0,13,0,0,0,0,0
5527,614855718638584_711453445645477,237,1430,243,163,68,2,3,0,1
5528,614855718638584_710811875709634,11,0,0,11,0,0,0,0,0
5529,614855718638584_710755205715301,345,1019,162,237,105,0,2,1,0
5530,614855718638584_710578409066314,10,0,0,10,0,0,0,0,0
5531,614855718638584_710502255740596,252,885,242,182,70,0,0,0,0
5532,614855718638584_709825255808296,168,718,172,91,74,1,2,0,0
5533,614855718638584_709729535817868,8,1,0,8,0,0,0,0,0
5534,614855718638584_709599259164229,257,1096,206,143,110,0,2,0,2
5535,614855718638584_708863972571091,316,1080,194,177,135,1,2,0,1
5536,614855718638584_708653419258813,13,0,0,13,0,0,0,0,0
5537,614855718638584_708610832596405,281,809,171,181,97,1,2,0,0
5538,614855718638584_707866266004195,285,778,171,170,110,3,2,0,0
5539,614855718638584_707645966026225,195,1176,209,106,85,1,2,1,0
5540,614855718638584_706963239427831,13,0,0,13,0,0,0,0,0
5541,614855718638584_706950342762454,239,1270,194,145,87,1,5,1,0
5542,614855718638584_706720926118729,270,898,233,174,91,2,3,0,0
5543,614855718638584_706109872846501,21,1,0,21,0,0,0,0,0
5544,614855718638584_706005219523633,307,1275,228,216,86,1,4,0,0
5545,614855718638584_705833579540797,12,0,0,12,0,0,0,0,0
5546,614855718638584_705823412875147,26,0,0,26,0,0,0,0,0
5547,614855718638584_705811916209630,21,0,0,21,0,0,0,0,0
5548,614855718638584_705790362878452,236,938,216,131,103,0,2,0,0
5549,614855718638584_705108292946659,258,1008,261,149,108,1,0,0,0
5550,614855718638584_704882006302621,33,2,1,33,0,0,0,0,0
5551,614855718638584_704866962970792,320,2021,362,202,114,2,2,0,0
5552,614855718638584_704783822979106,23,1,0,23,0,0,0,0,0
5553,614855718638584_704270739697081,60,4,0,60,0,0,0,0,0
5554,614855718638584_704238806366941,102,8,3,100,2,0,0,0,0
5555,614855718638584_704178426372979,268,1820,298,180,85,1,2,0,0
5556,614855718638584_704021159722039,49,0,0,48,0,1,0,0,0
5557,614855718638584_703966019727553,41,2,0,40,0,1,0,0,0
5558,614855718638584_703950869729068,239,938,212,163,71,1,3,0,1
5559,614855718638584_703891243068364,32,2,0,31,0,1,0,0,0
5560,614855718638584_703863366404485,17,0,0,16,1,0,0,0,0
5561,614855718638584_703270666463755,273,914,218,161,107,1,3,0,1
5562,614855718638584_703046973152791,229,1005,227,146,80,2,1,0,0
5563,614855718638584_702242306566591,21,0,0,21,0,0,0,0,0
5564,614855718638584_702213883236100,26,1,0,26,0,0,0,0,0
5565,614855718638584_702170269907128,212,551,187,114,95,0,3,0,0
5566,614855718638584_701496129974542,294,1689,284,185,103,1,4,1,0
5567,614855718638584_701295849994570,29,1,0,29,0,0,0,0,0
5568,614855718638584_701282219995933,239,548,188,139,96,0,4,0,0
5569,614855718638584_700653703392118,14,0,0,13,1,0,0,0,0
5570,614855718638584_700586933398795,296,656,253,168,121,1,5,1,0
5571,614855718638584_700358343421654,277,1270,311,175,98,0,4,0,0
5572,614855718638584_699737153483773,18,0,0,17,1,0,0,0,0
5573,614855718638584_699650290159126,292,1425,264,162,119,2,7,1,1
5574,614855718638584_699477880176367,18,0,0,18,0,0,0,0,0
5575,614855718638584_699454316845390,9,1,0,9,0,0,0,0,0
5576,614855718638584_699446213512867,34,1,0,32,2,0,0,0,0
5577,614855718638584_699409263516562,303,1003,242,160,137,2,2,1,1
5578,614855718638584_698690350255120,237,913,202,136,100,1,0,0,0
5579,614855718638584_698533773604111,22,3,0,21,1,0,0,0,0
5580,614855718638584_698440740280081,315,1050,274,164,143,3,2,1,2
5581,614855718638584_698345393622949,27,0,0,27,0,0,0,0,0
5582,614855718638584_697708657019956,13,0,0,12,1,0,0,0,0
5583,614855718638584_697648583692630,251,1145,261,112,133,3,2,1,0
5584,614855718638584_697484497042372,24,1,0,23,1,0,0,0,0
5585,614855718638584_697395097051312,81,0,1,80,1,0,0,0,0
5586,614855718638584_697393507051471,212,916,198,131,79,1,1,0,0
5587,614855718638584_696599107130911,440,1112,322,256,176,3,3,0,2
5588,614855718638584_696348280489327,16,0,1,15,1,0,0,0,0
5589,614855718638584_696314270492728,349,967,280,188,156,3,2,0,0
5590,614855718638584_695588333898655,29,0,2,29,0,0,0,0,0
5591,614855718638584_695563600567795,27,0,1,27,0,0,0,0,0
5592,614855718638584_695502880573867,354,1119,277,164,187,1,2,0,0
5593,614855718638584_695304097260412,7,0,0,7,0,0,0,0,0
5594,614855718638584_695232577267564,323,1908,261,207,112,1,3,0,0
5595,614855718638584_694501914007297,19,0,0,17,1,1,0,0,0
5596,614855718638584_694412600682895,52,0,6,51,1,0,0,0,0
5597,614855718638584_694406904016798,398,1942,322,196,198,0,4,0,0
5598,614855718638584_694243417366480,18,0,0,18,0,0,0,0,0
5599,614855718638584_694234447367377,6,1,0,6,0,0,0,0,0
5600,614855718638584_694159797374842,265,1138,254,140,120,0,2,1,2
5601,614855718638584_694038484053640,8,0,0,8,0,0,0,0,0
5602,614855718638584_693376680786487,253,1410,261,165,79,3,2,3,1
5603,614855718638584_693123457478476,264,1487,279,167,95,1,1,0,0
5604,614855718638584_693026580821497,15,0,0,15,0,0,0,0,0
5605,614855718638584_692996227491199,13,0,0,13,0,0,0,0,0
5606,614855718638584_692385357552286,21,0,0,19,1,1,0,0,0
5607,614855718638584_692329144224574,392,1972,312,214,168,3,4,2,1
5608,614855718638584_692116740912481,266,736,229,168,94,0,2,2,0
5609,614855718638584_692039504253538,10,0,0,9,1,0,0,0,0
5610,614855718638584_691501267640695,19,0,0,18,1,0,0,0,0
5611,614855718638584_691484054309083,359,1092,242,203,151,2,2,0,1
5612,614855718638584_691247974332691,331,1017,285,177,146,1,3,2,2
5613,614855718638584_689229174534571,19,0,0,18,1,0,0,0,0
5614,614855718638584_689223134535175,11,0,1,11,0,0,0,0,0
5615,614855718638584_689198114537677,7,0,2,7,0,0,0,0,0
5616,614855718638584_689174051206750,287,3800,406,202,81,0,3,0,1
5617,614855718638584_689127541211401,22,1,0,21,0,1,0,0,0
5618,614855718638584_689117597879062,9,0,0,9,0,0,0,0,0
5619,614855718638584_688711734586315,21,2,0,21,0,0,0,0,0
5620,614855718638584_688701997920622,22,0,0,22,0,0,0,0,0
5621,614855718638584_688694497921372,21,1,0,21,0,0,0,0,0
5622,614855718638584_688667357924086,26,2,0,26,0,0,0,0,0
5623,614855718638584_688648397925982,47,0,0,47,0,0,0,0,0
5624,614855718638584_688642337926588,291,1169,257,161,123,2,4,0,1
5625,614855718638584_688522104605278,23,0,1,23,0,0,0,0,0
5626,614855718638584_688507851273370,16,3,0,16,0,0,0,0,0
5627,614855718638584_688504837940338,4,0,0,4,0,0,0,0,0
5628,614855718638584_688497784607710,11,2,0,11,0,0,0,0,0
5629,614855718638584_688459421278213,39,0,0,39,0,0,0,0,0
5630,614855718638584_688457591278396,204,1059,235,134,66,0,2,2,0
5631,614855718638584_688413604616128,28,0,0,28,0,0,0,0,0
5632,614855718638584_688406024616886,11,0,1,11,0,0,0,0,0
5633,614855718638584_688405724616916,5,0,0,5,0,0,0,0,0
5634,614855718638584_687928324664656,8,0,0,8,0,0,0,0,0
5635,614855718638584_687916481332507,12,0,0,12,0,0,0,0,0
5636,614855718638584_687888281335327,199,603,199,134,63,2,0,0,0
5637,614855718638584_687759541348201,23,0,1,21,2,0,0,0,0
5638,614855718638584_687752981348857,12,0,0,12,0,0,0,0,0
5639,614855718638584_687739718016850,12,0,0,12,0,0,0,0,0
5640,614855718638584_687700411354114,46,2,2,45,1,0,0,0,0
5641,614855718638584_687689494688539,315,1247,274,206,106,2,1,0,0
5642,614855718638584_687186904738798,16,2,1,16,0,0,0,0,0
5643,614855718638584_687155721408583,18,0,0,17,0,0,1,0,0
5644,614855718638584_687122944745194,13,2,1,13,0,0,0,0,0
5645,614855718638584_687110881413067,304,1069,338,199,103,1,1,0,0
5646,614855718638584_686972711426884,13,0,0,12,1,0,0,0,0
5647,614855718638584_686971511427004,2,0,0,2,0,0,0,0,0
5648,614855718638584_686955234761965,3,0,0,2,1,0,0,0,0
5649,614855718638584_686952438095578,13,0,0,12,1,0,0,0,0
5650,614855718638584_686940038096818,9,0,0,9,0,0,0,0,0
5651,614855718638584_686912438099578,18,3,0,17,1,0,0,0,0
5652,614855718638584_686897118101110,240,1212,374,153,81,2,2,2,0
5653,614855718638584_686851368105685,16,1,0,16,0,0,0,0,0
5654,614855718638584_686848791439276,6,0,0,6,0,0,0,0,0
5655,614855718638584_686823301441825,15,1,0,15,0,0,0,0,0
5656,614855718638584_686820254775463,7,0,0,7,0,0,0,0,0
5657,614855718638584_686809948109827,11,0,0,10,1,0,0,0,0
5658,614855718638584_686411848149637,7,0,1,7,0,0,0,0,0
5659,614855718638584_686392011484954,1,0,0,1,0,0,0,0,0
5660,614855718638584_686377748153047,8,1,0,8,0,0,0,0,0
5661,614855718638584_686348894822599,7,0,0,7,0,0,0,0,0
5662,614855718638584_686337771490378,30,0,0,29,1,0,0,0,0
5663,614855718638584_686333208157501,229,695,251,134,87,1,7,0,0
5664,614855718638584_686322854825203,10,0,0,10,0,0,0,0,0
5665,614855718638584_686132131510942,7,0,0,6,1,0,0,0,0
5666,614855718638584_686128408177981,2,0,0,2,0,0,0,0,0
5667,614855718638584_686103318180490,29,1,1,28,1,0,0,0,0
5668,614855718638584_686082461515909,35,0,0,35,0,0,0,0,0
5669,614855718638584_686081891515966,22,0,0,22,0,0,0,0,0
5670,614855718638584_686080178182804,168,449,188,111,57,0,0,0,0
5671,614855718638584_686025184854970,11,0,0,11,0,0,0,0,0
5672,614855718638584_686004961523659,18,0,0,18,0,0,0,0,0
5673,614855718638584_685985548192267,20,0,0,19,1,0,0,0,0
5674,614855718638584_685526298238192,33,0,0,33,0,0,0,0,0
5675,614855718638584_685511854906303,13,0,0,13,0,0,0,0,0
5676,614855718638584_685493314908157,11,0,0,11,0,0,0,0,0
5677,614855718638584_685487078242114,11,0,0,11,0,0,0,0,0
5678,614855718638584_685473148243507,187,722,176,108,77,0,2,0,0
5679,614855718638584_685281478262674,4,0,0,4,0,0,0,0,0
5680,614855718638584_685270124930476,7,0,0,7,0,0,0,0,0
5681,614855718638584_685237331600422,36,2,1,36,0,0,0,0,0
5682,614855718638584_685227214934767,55,0,5,53,2,0,0,0,0
5683,614855718638584_685224611601694,287,709,196,171,109,0,4,1,2
5684,614855718638584_685187868272035,137,162,0,136,0,0,1,0,0
5685,614855718638584_685163814941107,7,0,1,7,0,0,0,0,0
5686,614855718638584_685124731611682,18,0,0,18,0,0,0,0,0
5687,614855718638584_684785274978961,241,2,0,234,4,3,0,0,0
5688,614855718638584_684650804992408,8,0,0,8,0,0,0,0,0
5689,614855718638584_684629264994562,11,0,0,11,0,0,0,0,0
5690,614855718638584_684613778329444,19,2,0,19,0,0,0,0,0
5691,614855718638584_684600291664126,200,752,184,126,74,0,0,0,0
5692,614855718638584_684393441684811,29,3,0,29,0,0,0,0,0
5693,614855718638584_684363005021188,9,0,0,8,0,1,0,0,0
5694,614855718638584_684351985022290,187,415,264,114,70,1,2,0,0
5695,614855718638584_683727041751451,14,0,0,14,0,0,0,0,0
5696,614855718638584_683710828419739,21,2,0,19,2,0,0,0,0
5697,614855718638584_683701471754008,31,4,0,31,0,0,0,0,0
5698,614855718638584_683682801755875,48,0,3,48,0,0,0,0,0
5699,614855718638584_683677385089750,170,1762,257,110,54,1,5,0,0
5700,614855718638584_683520511772104,11,0,0,10,1,0,0,0,0
5701,614855718638584_683513478439474,4,0,0,4,0,0,0,0,0
5702,614855718638584_683476611776494,16,0,0,16,0,0,0,0,0
5703,614855718638584_683467965110692,27,3,3,27,0,0,0,0,0
5704,614855718638584_683458251778330,58,2,0,58,0,0,0,0,0
5705,614855718638584_683454081778747,258,470,235,139,117,1,1,0,0
5706,614855718638584_682858861838269,21,0,0,21,0,0,0,0,0
5707,614855718638584_682845341839621,3,0,0,3,0,0,0,0,0
5708,614855718638584_682812775176211,46,0,0,46,0,0,0,0,0
5709,614855718638584_682802878510534,264,459,200,116,147,1,0,0,0
5710,614855718638584_682634171860738,1,0,0,1,0,0,0,0,0
5711,614855718638584_682623008528521,11,0,0,11,0,0,0,0,0
5712,614855718638584_682610415196447,41,0,2,41,0,0,0,0,0
5713,614855718638584_682609091863246,196,466,166,128,65,0,1,1,1
5714,614855718638584_682600471864108,10,0,0,10,0,0,0,0,0
5715,614855718638584_682583508532471,11,2,0,11,0,0,0,0,0
5716,614855718638584_682568378533984,109,202,167,75,32,0,2,0,0
5717,614855718638584_682503301873825,17,1,0,17,0,0,0,0,0
5718,614855718638584_682462171877938,20,0,0,20,0,0,0,0,0
5719,614855718638584_681966451927510,29,1,0,28,1,0,0,0,0
5720,614855718638584_681920101932145,50,0,0,50,0,0,0,0,0
5721,614855718638584_681919258598896,6,0,0,6,0,0,0,0,0
5722,614855718638584_681914855266003,292,898,262,170,116,3,1,1,1
5723,614855718638584_681742635283225,12,0,0,12,0,0,0,0,0
5724,614855718638584_681706275286861,13,0,0,13,0,0,0,0,0
5725,614855718638584_681682085289280,27,0,0,27,0,0,0,0,0
5726,614855718638584_681682011955954,7,0,0,7,0,0,0,0,0
5727,614855718638584_681681168622705,283,519,295,193,88,1,1,0,0
5728,614855718638584_681128812011274,37,6,0,37,0,0,0,0,0
5729,614855718638584_681100738680748,9,0,0,9,0,0,0,0,0
5730,614855718638584_681009525356536,265,664,191,160,101,1,1,1,1
5731,614855718638584_680850822039073,5,0,0,5,0,0,0,0,0
5732,614855718638584_680797702044385,18,1,0,17,1,0,0,0,0
5733,614855718638584_680771848713637,386,1912,394,246,137,1,2,0,0
5734,614855718638584_680699045387584,7,0,0,7,0,0,0,0,0
5735,614855718638584_680684292055726,9,0,0,9,0,0,0,0,0
5736,614855718638584_680676875389801,15,3,0,14,1,0,0,0,0
5737,614855718638584_680664518724370,16,0,0,16,0,0,0,0,0
5738,614855718638584_680112862112869,25,2,0,25,0,0,0,0,0
5739,614855718638584_680087192115436,23,0,0,23,0,0,0,0,0
5740,614855718638584_680070718783750,432,924,287,252,173,0,6,0,1
5741,614855718638584_679902888800533,15,0,0,15,0,0,0,0,0
5742,614855718638584_679889432135212,23,0,0,23,0,0,0,0,0
5743,614855718638584_679857655471723,17,0,0,17,0,0,0,0,0
5744,614855718638584_679830065474482,55,0,3,55,0,0,0,0,0
5745,614855718638584_679824178808404,274,1140,300,168,98,0,5,1,2
5746,614855718638584_679748238815998,18,0,0,18,0,0,0,0,0
5747,614855718638584_679728695484619,18,0,0,18,0,0,0,0,0
5748,614855718638584_679234145534074,38,0,0,37,0,0,1,0,0
5749,614855718638584_679213205536168,18,0,0,18,0,0,0,0,0
5750,614855718638584_679162458874576,22,0,0,22,0,0,0,0,0
5751,614855718638584_679131002211055,61,1,1,61,0,0,0,0,0
5752,614855718638584_679116898879132,54,0,0,54,0,0,0,0,0
5753,614855718638584_679107468880075,431,3450,533,329,90,2,9,0,1
5754,614855718638584_678944385563050,11,0,0,11,0,0,0,0,0
5755,614855718638584_678934958897326,20,0,0,20,0,0,0,0,0
5756,614855718638584_678925212231634,12,0,0,12,0,0,0,0,0
5757,614855718638584_678919985565490,16,1,0,16,0,0,0,0,0
5758,614855718638584_678848228905999,330,2409,397,207,118,0,5,0,0
5759,614855718638584_678246048966217,10,0,0,10,0,0,0,0,0
5760,614855718638584_678212998969522,29,0,1,29,0,0,0,0,0
5761,614855718638584_678193478971474,44,0,0,43,1,0,0,0,0
5762,614855718638584_678176705639818,43,0,0,43,0,0,0,0,0
5763,614855718638584_678175025639986,355,1249,349,245,100,1,5,1,3
5764,614855718638584_678033908987431,51,4,0,51,0,0,0,0,0
5765,614855718638584_677996325657856,16,0,0,16,0,0,0,0,0
5766,614855718638584_677984948992327,83,13,0,80,2,1,0,0,0
5767,614855718638584_677974852326670,42,0,0,40,0,2,0,0,0
5768,614855718638584_677927252331430,24,0,1,22,2,0,0,0,0
5769,614855718638584_677920218998800,17,0,0,16,1,0,0,0,0
5770,614855718638584_677916318999190,433,1814,451,269,160,0,3,0,1
5771,614855718638584_677838785673610,16,0,0,16,0,0,0,0,0
5772,614855718638584_677816685675820,23,0,1,23,0,0,0,0,0
5773,614855718638584_677343942389761,20,0,0,20,0,0,0,0,0
5774,614855718638584_677284739062348,15,0,0,15,0,0,0,0,0
5775,614855718638584_677268159064006,14,0,0,14,0,0,0,0,0
5776,614855718638584_677252455732243,321,1594,318,164,149,3,1,3,1
5777,614855718638584_677098622414293,30,1,0,30,0,0,0,0,0
5778,614855718638584_677083879082434,10,0,0,10,0,0,0,0,0
5779,614855718638584_677078835749605,33,0,0,32,1,0,0,0,0
5780,614855718638584_677052432418912,37,4,0,37,0,0,0,0,0
5781,614855718638584_677031752420980,45,2,0,45,0,0,0,0,0
5782,614855718638584_677029582421197,8,0,0,8,0,0,0,0,0
5783,614855718638584_677029385754550,22,0,0,22,0,0,0,0,0
5784,614855718638584_677024562421699,337,2638,270,175,156,1,4,0,1
5785,614855718638584_676391625818326,18,3,0,18,0,0,0,0,0
5786,614855718638584_676351159155706,233,1039,280,161,70,0,1,1,0
5787,614855718638584_676309049159917,29,0,0,29,0,0,0,0,0
5788,614855718638584_676287859162036,276,306,285,158,113,2,2,1,0
5789,614855718638584_676100845847404,158,234,92,108,48,0,2,0,0
5790,614855718638584_676092142514941,19,0,0,19,0,0,0,0,0
5791,614855718638584_676065119184310,35,0,0,35,0,0,0,0,0
5792,614855718638584_676053572518798,41,5,0,41,0,0,0,0,0
5793,614855718638584_676035732520582,26,0,0,26,0,0,0,0,0
5794,614855718638584_676029475854541,244,1356,332,176,67,1,0,0,0
5795,614855718638584_675937132530442,22,1,1,22,0,0,0,0,0
5796,614855718638584_675377195919769,29,0,1,29,0,0,0,0,0
5797,614855718638584_675349382589217,40,0,0,40,0,0,0,0,0
5798,614855718638584_675345412589614,256,2979,434,195,50,2,9,0,0
5799,614855718638584_675327782591377,12,0,0,12,0,0,0,0,0
5800,614855718638584_675298892594266,15,0,0,15,0,0,0,0,0
5801,614855718638584_675285412595614,19,0,0,19,0,0,0,0,0
5802,614855718638584_675280799262742,226,359,342,149,73,1,3,0,0
5803,614855718638584_675119645945524,26,0,1,26,0,0,0,0,0
5804,614855718638584_675101439280678,22,3,0,22,0,0,0,0,0
5805,614855718638584_675085889282233,46,10,1,46,0,0,0,0,0
5806,614855718638584_675039079286914,54,0,0,54,0,0,0,0,0
5807,614855718638584_675032979287524,335,2112,597,201,131,1,2,0,0
5808,614855718638584_674186952705460,13,1,0,13,0,0,0,0,0
5809,614855718638584_674149292709226,38,0,0,38,0,0,0,0,0
5810,614855718638584_674142336043255,223,1950,433,155,64,1,0,1,2
5811,614855718638584_674126629378159,14,0,0,13,1,0,0,0,0
5812,614855718638584_674123099378512,11,0,0,11,0,0,0,0,0
5813,614855718638584_674104912713664,13,0,0,13,0,0,0,0,0
5814,614855718638584_674091196048369,160,326,300,127,32,1,0,0,0
5815,614855718638584_673478632776292,8,0,0,7,1,0,0,0,0
5816,614855718638584_673446136112875,24,2,1,23,1,0,0,0,0
5817,614855718638584_673425156114973,24,3,0,23,1,0,0,0,0
5818,614855718638584_673390092785146,36,0,0,35,1,0,0,0,0
5819,614855718638584_673390062785149,8,0,0,8,0,0,0,0,0
5820,614855718638584_673383399452482,269,783,357,146,117,1,3,1,1
5821,614855718638584_673227509468071,36,3,0,35,1,0,0,0,0
5822,614855718638584_673219109468911,12,0,0,11,1,0,0,0,0
5823,614855718638584_673200212804134,135,245,133,66,64,1,4,0,0
5824,614855718638584_673146409476181,22,0,0,22,0,0,0,0,0
5825,614855718638584_673138292810326,34,0,0,34,0,0,0,0,0
5826,614855718638584_673132962810859,230,1562,322,140,90,0,0,0,0
5827,614855718638584_672608192863336,50,0,0,44,0,0,6,0,0
5828,614855718638584_672503692873786,19,0,0,18,1,0,0,0,0
5829,614855718638584_672465209544301,15,0,0,14,1,0,0,0,0
5830,614855718638584_672454646212024,13,1,0,12,1,0,0,0,0
5831,614855718638584_672448196212669,1,0,0,0,1,0,0,0,0
5832,614855718638584_672444322879723,182,443,135,91,89,2,0,0,0
5833,614855718638584_672430466214442,24,0,0,22,2,0,0,0,0
5834,614855718638584_672386619552160,33,0,1,32,1,0,0,0,0
5835,614855718638584_672363892887766,42,0,0,41,1,0,0,0,0
5836,614855718638584_672355622888593,249,1244,469,143,103,2,1,0,0
5837,614855718638584_672160002908155,17,0,0,17,0,0,0,0,0
5838,614855718638584_672146792909476,19,0,2,19,0,0,0,0,0
5839,614855718638584_672104586247030,34,0,0,33,1,0,0,0,0
5840,614855718638584_672095952914560,322,1503,491,201,113,1,2,2,3
5841,614855718638584_671519786305510,9,0,0,9,0,0,0,0,0
5842,614855718638584_671461026311386,43,2,0,43,0,0,0,0,0
5843,614855718638584_671405286316960,385,1651,489,230,146,2,4,2,1
5844,614855718638584_671209429669879,38,3,1,38,0,0,0,0,0
5845,614855718638584_671199863004169,40,0,0,40,0,0,0,0,0
5846,614855718638584_671194563004699,166,1199,348,131,35,0,0,0,0
5847,614855718638584_671174023006753,17,1,0,17,0,0,0,0,0
5848,614855718638584_671159486341540,23,0,0,23,0,0,0,0,0
5849,614855718638584_671152983008857,8,0,0,7,1,0,0,0,0
5850,614855718638584_671150346342454,169,293,195,99,69,0,1,0,0
5851,614855718638584_670531536404335,23,4,0,23,0,0,0,0,0
5852,614855718638584_670524223071733,17,1,0,17,0,0,0,0,0
5853,614855718638584_670520926405396,28,0,3,28,0,0,0,0,0
5854,614855718638584_670478049743017,50,3,0,50,0,0,0,0,0
5855,614855718638584_670463706411118,79,0,0,79,0,0,0,0,0
5856,614855718638584_670459496411539,219,1172,274,114,104,1,0,0,0
5857,614855718638584_670448919745930,24,0,0,24,0,0,0,0,0
5858,614855718638584_670434053080750,29,4,0,29,0,0,0,0,0
5859,614855718638584_670416879749134,85,0,0,84,1,0,0,0,0
5860,614855718638584_670416583082497,185,519,301,134,46,0,4,1,0
5861,614855718638584_670244833099672,14,0,0,14,0,0,0,0,0
5862,614855718638584_670211226436366,193,800,336,126,64,0,3,0,0
5863,614855718638584_670194086438080,13,1,0,13,0,0,0,0,0
5864,614855718638584_670179796439509,50,1,0,49,1,0,0,0,0
5865,614855718638584_670161186441370,206,525,265,147,56,0,3,0,0
5866,614855718638584_669519046505584,46,0,0,46,0,0,0,0,0
5867,614855718638584_669517446505744,151,667,195,106,45,0,0,0,0
5868,614855718638584_669500343174121,31,3,0,30,1,0,0,0,0
5869,614855718638584_669485643175591,32,1,0,32,0,0,0,0,0
5870,614855718638584_669451306512358,255,505,187,168,80,5,1,0,1
5871,614855718638584_669270276530461,144,271,90,120,22,1,1,0,0
5872,614855718638584_669260059864816,11,0,0,11,0,0,0,0,0
5873,614855718638584_669256316531857,9,0,0,9,0,0,0,0,0
5874,614855718638584_669252729865549,64,100,68,57,7,0,0,0,0
5875,614855718638584_669234456534043,9,0,0,9,0,0,0,0,0
5876,614855718638584_669201956537293,11,0,0,11,0,0,0,0,0
5877,614855718638584_669193566538132,27,0,0,27,0,0,0,0,0
5878,614855718638584_669193246538164,8,0,0,8,0,0,0,0,0
5879,614855718638584_669190346538454,253,1051,334,155,93,1,3,0,1
5880,614855718638584_668554069935415,35,2,1,35,0,0,0,0,0
5881,614855718638584_668522986605190,26,1,1,25,1,0,0,0,0
5882,614855718638584_668508506606638,248,1382,299,182,65,0,1,0,0
5883,614855718638584_668485499942272,36,0,0,36,0,0,0,0,0
5884,614855718638584_668462546611234,180,307,217,153,25,0,1,0,1
5885,614855718638584_668240819966740,28,0,0,28,0,0,0,0,0
5886,614855718638584_668213329969489,45,6,2,43,1,1,0,0,0
5887,614855718638584_668188089972013,389,2798,564,233,152,0,2,0,2
5888,614855718638584_667506623373493,34,0,0,34,0,0,0,0,0
5889,614855718638584_667455506711938,23,1,0,22,1,0,0,0,0
5890,614855718638584_667430640047758,44,2,0,42,2,0,0,0,0
5891,614855718638584_667406920050130,520,2546,659,353,156,5,4,1,1
5892,614855718638584_667196103404545,116,337,109,78,37,0,0,1,0
5893,614855718638584_667152946742194,20,0,0,19,1,0,0,0,0
5894,614855718638584_667122673411888,339,1082,423,213,119,0,6,1,0
5895,614855718638584_666602050130617,28,0,0,27,1,0,0,0,0
5896,614855718638584_666598153464340,156,286,76,108,42,0,6,0,0
